1.42022	0.0963977	0	0.588363	0	0.690256	0
1.42022	0.0952221	0	0.581188	0	0.681838	0
1.42022	0.0940466	0	0.574013	0	0.67342	0
1.42022	0.092871	0	0.566838	0	0.665003	0
1.42022	0.0916954	0	0.559663	0	0.656585	0
1.42022	0.0905198	0	0.552487	0	0.648167	0
1.42022	0.0893442	0	0.545312	0	0.639749	0
1.42022	0.0881687	0	0.538137	0	0.631332	0
1.42022	0.0869931	0	0.530962	0	0.622914	0
1.42022	0.0858175	0	0.523787	0	0.614496	0
1.42022	0.0846419	0	0.516612	0	0.606078	0
1.42022	0.0834663	0	0.509436	0	0.597661	0
1.42022	0.0822907	0	0.502261	0	0.589243	0
1.42022	0.0811152	0	0.495086	0	0.580825	0
1.42022	0.0799396	0	0.487911	0	0.572407	0
1.42022	0.078764	0	0.480736	0	0.563989	0
1.42022	0.0775884	0	0.473561	0	0.555572	0
1.42022	0.0764128	0	0.466385	0	0.547154	0
1.42022	0.0752373	0	0.45921	0	0.538736	0
1.42022	0.0740617	0	0.452035	0	0.530318	0
1.42022	0.0728861	0	0.44486	0	0.521901	0
1.42022	0.0717105	0	0.437685	0	0.513483	0
1.42022	0.0705349	0	0.43051	0	0.505065	0
1.42022	0.0693593	0	0.423335	0	0.496647	0
1.42022	0.0681838	0	0.416159	0	0.48823	0
1.42022	0.0670082	0	0.408984	0	0.479812	0
1.42022	0.0658326	0	0.401809	0	0.471394	0
1.42022	0.064657	0	0.394634	0	0.462976	0
1.42022	0.0634814	0	0.387459	0	0.454559	0
1.42022	0.0623059	0	0.380284	0	0.446141	0
1.42022	0.0611303	0	0.373108	0	0.437723	0
1.42022	0.0599547	0	0.365933	0	0.429305	0
1.42022	0.0587791	0	0.358758	0	0.420888	0
1.42022	0.0576035	0	0.351583	0	0.41247	0
1.42022	0.0564279	0	0.344408	0	0.404052	0
1.42022	0.0552524	0	0.337233	0	0.395634	0
1.42022	0.0540768	0	0.330057	0	0.387217	0
1.42022	0.0529012	0	0.322882	0	0.378799	0
1.42022	0.0517256	0	0.315707	0	0.370381	0
1.42022	0.05055	0	0.308532	0	0.361963	0
1.42022	0.0493744	0	0.301357	0	0.353546	0
1.42022	0.0481989	0	0.294182	0	0.345128	0
1.42022	0.0470233	0	0.287006	0	0.33671	0
1.42022	0.0458477	0	0.279831	0	0.328292	0
1.42022	0.0446721	0	0.272656	0	0.319875	0
1.42022	0.0434965	0	0.265481	0	0.311457	0
1.42022	0.042321	0	0.258306	0	0.303039	0
1.42022	0.0411454	0	0.251131	0	0.294621	0
1.42022	0.0399698	0	0.243955	0	0.286204	0
1.42022	0.0387942	0	0.23678	0	0.277786	0
1.42022	0.0376275	0	0.22966	0	0.269432	0
1.42022	0.0364787	0	0.222647	0	0.261205	0
1.42022	0.0353476	0	0.215744	0	0.253107	0
1.42022	0.0342344	0	0.208949	0	0.245135	0
1.42022	0.0331389	0	0.202263	0	0.237291	0
1.42022	0.0320613	0	0.195686	0	0.229575	0
1.42022	0.0310015	0	0.189218	0	0.221986	0
1.42022	0.0299595	0	0.182858	0	0.214525	0
1.42022	0.0289354	0	0.176607	0	0.207192	0
1.42022	0.027929	0	0.170464	0	0.199985	0
1.42022	0.0269404	0	0.164431	0	0.192907	0
1.42022	0.0259697	0	0.158506	0	0.185956	0
1.42022	0.0250167	0	0.15269	0	0.179132	0
1.42022	0.0240816	0	0.146982	0	0.172436	0
1.42022	0.0231643	0	0.141383	0	0.165868	0
1.42022	0.0222648	0	0.135893	0	0.159427	0
1.42022	0.0213831	0	0.130512	0	0.153114	0
1.42022	0.0205193	0	0.125239	0	0.146928	0
1.42022	0.0196732	0	0.120075	0	0.14087	0
1.42022	0.0188449	0	0.11502	0	0.134939	0
1.42022	0.0180345	0	0.110073	0	0.129136	0
1.42022	0.0172419	0	0.105236	0	0.12346	0
1.42022	0.0164671	0	0.100507	0	0.117912	0
1.42022	0.0157101	0	0.0958862	0	0.112492	0
1.42022	0.0149709	0	0.0913746	0	0.107199	0
1.42022	0.0142495	0	0.0869717	0	0.102033	0
1.42022	0.0135459	0	0.0826774	0	0.0969955	0
1.42022	0.0128602	0	0.0784919	0	0.0920851	0
1.42022	0.0121922	0	0.0744151	0	0.0873023	0
1.42022	0.0115421	0	0.070447	0	0.082647	0
1.42022	0.0109098	0	0.0665877	0	0.0781193	0
1.42022	0.0102952	0	0.062837	0	0.0737191	0
1.42022	0.00969855	0	0.0591951	0	0.0694465	0
1.42022	0.00911967	0	0.0556619	0	0.0653014	0
1.42022	0.00855859	0	0.0522373	0	0.0612838	0
1.42022	0.00801533	0	0.0489216	0	0.0573938	0
1.42022	0.00748988	0	0.0457145	0	0.0536313	0
1.42022	0.00698225	0	0.0426161	0	0.0499964	0
1.42022	0.00649242	0	0.0396265	0	0.046489	0
1.42022	0.00602041	0	0.0367455	0	0.0431091	0
1.42022	0.0055662	0	0.0339733	0	0.0398568	0
1.42022	0.00512981	0	0.0313098	0	0.036732	0
1.42022	0.00471123	0	0.028755	0	0.0337348	0
1.42022	0.00431047	0	0.0263089	0	0.0308651	0
1.42022	0.00392751	0	0.0239716	0	0.0281229	0
1.42022	0.00356237	0	0.0217429	0	0.0255083	0
1.42022	0.00321504	0	0.019623	0	0.0230213	0
1.42022	0.00288552	0	0.0176118	0	0.0206618	0
1.42022	0.00257381	0	0.0157093	0	0.0184298	0
1.42022	0.00227992	0	0.0139155	0	0.0163253	0
1.42022	0.00200383	0	0.0122304	0	0.0143484	0
1.42022	0.00174556	0	0.010654	0	0.0124991	0
1.42022	0.0015051	0	0.00918638	0	0.0107773	0
1.42022	0.00128245	0	0.00782745	0	0.009183	0
1.42022	0.00107762	0	0.00657723	0	0.00771627	0
1.42022	0.000890592	0	0.00543573	0	0.00637709	0
1.42022	0.00072138	0	0.00440294	0	0.00516544	0
1.42022	0.000569979	0	0.00347887	0	0.00408134	0
1.42022	0.00043639	0	0.00266351	0	0.00312477	0
1.42022	0.000320613	0	0.00195686	0	0.00229575	0
1.42022	0.000222648	0	0.00135893	0	0.00159427	0
1.42022	0.000142495	0	0.000869717	0	0.00102033	0
1.42022	8.01533e-005	0	0.000489216	0	0.000573938	0
1.42022	3.56237e-005	0	0.000217429	0	0.000255083	0
1.42022	8.90592e-006	0	5.43573e-005	0	6.37709e-005	0
1.42022	-2.08167e-017	0	-1.38778e-016	0	-1.11022e-016	0
